product_key,brand,product_name,normalized_name,has_size,has_pack,url
beco|free_range_turkey_with_pumpkin__spinach_puppy|unknown,Beco,Free Range Turkey with Pumpkin  Spinach Puppy,free range turkey with pumpkin spinach,False,False,https://petfoodexpert.com/food/beco-free-range-turkey-with-pumpkin-spinach-puppy
canine|choice_large_adult_lamb|unknown,Canine,Choice Large Adult Lamb,choice lamb,False,False,https://petfoodexpert.com/food/canine-choice-large-adult-lamb
bounce-and-bella|bella_aromatic_chicken__veg_small_breed_adult|unknown,Bounce and Bella,Aromatic Chicken  Veg Small Breed Adult,aromatic chicken veg breed,False,False,https://petfoodexpert.com/food/bounce-bella-aromatic-chicken-veg-small-breed-adult
opti_life|opti_life_adult_skin_care_medium_&_maxi|dry,Opti Life,Adult Skin Care Medium & Maxi,skin care,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/optilife/1584376?activeVariant=1584376.0
forza10|forza_10_medium_diet_with_fish|dry,Forza10,Forza 10 Medium Diet with Fish,forza 10 diet with fish,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/forza10/forza_10_diet/145310?activeVariant=145310.4
ultima|22x150g_44x100g_ultima_fit_delicious_wet_dog_food_16_6_32_12_free_|wet,Ultima,22x150g/44x100g Ultima Fit & Delicious Wet Dog Food 16 + 6/32 + 12 Free! *,ultima fit delicious wet dog food 16 6 32 12 free,False,True,https://www.zooplus.com/shop/dogs/canned_dog_food/ultima/2408909?activeVariant=2408909.3
advance_veterinary_diets|advance_veterinary_diets_hypoallergenic_mini|dry,Advance Veterinary Diets,Hypoallergenic Mini,hypoallergenic,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/advance_vet_diets/2159368?activeVariant=2159368.1
wiejskazagroda|wiejska_zagroda_dog_12_x_400g|wet,Wiejska Zagroda,Wiejska Zagroda Dog 12 x 400g,wiejska zagroda dog 12 x,True,True,https://www.zooplus.com/shop/dogs/canned_dog_food/wiejska_zagroda/1901655?activeVariant=1901655.8
wiejskazagroda|economy_pack_wiejska_zagroda_dog_24_x_400g|wet,Wiejska Zagroda,Economy Pack Wiejska Zagroda Dog 24 x 400g,economy pack wiejska zagroda dog 24 x,True,True,https://www.zooplus.com/shop/dogs/canned_dog_food/wiejska_zagroda/2182746?activeVariant=2182746.0
wiejskazagroda|wiejska_zagroda_dog_saver_pack_36_x_400g|wet,Wiejska Zagroda,Wiejska Zagroda Dog Saver Pack 36 x 400g,wiejska zagroda dog x,True,True,https://www.zooplus.com/shop/dogs/canned_dog_food/wiejska_zagroda/2182857?activeVariant=2182857.0
