product_key,brand,brand_slug,product_name,name_slug,form,life_stage,kcal_per_100g,kcal_is_estimated,kcal_per_100g_final,protein_percent,fat_percent,ingredients_tokens,primary_protein,has_chicken,has_poultry,available_countries,price_per_kg,price_bucket,image_url,product_url,source,updated_at,quality_score
wellness|core_senior_turkey_with_chicken|dry,Wellness,wellness,Core Senior Turkey with Chicken,core_senior_turkey_with_chicken,dry,senior,382.5,False,382.5,8.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wellness-core-turkey-with-chicken-senior-dry-dog.jpg?,https://petfoodexpert.com/food/wellness-core-turkey-with-chicken-senior-dry-dog,food_candidates,2025-09-07T13:25:21.462681+00:00,3
wainwrights|grain_free_mature_turkey__vegetables|dry,Wainwrights,wainwrights,Grain Free Mature Turkey  Vegetables,grain_free_mature_turkey__vegetables,dry,senior,376.0,False,376.0,4.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-senior-mature-grain-free-turkey-vegetables-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-senior-mature-grain-free-turkey-vegetables-dry-dog,food_candidates,2025-09-06T22:32:37.547799+00:00,3
winalot|classics_with_chicken_in_jelly|wet,Winalot,winalot,Classics with Chicken in Jelly,classics_with_chicken_in_jelly,wet,,353.0,False,353.0,2.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/winalot-classics-with-chicken-in-jelly-wet-dog.jpg?,https://petfoodexpert.com/food/winalot-classics-with-chicken-in-jelly-wet-dog,food_candidates,2025-09-06T22:33:30.14506+00:00,3
winalot|classics_with_lamb__turkey_in_jelly|wet,Winalot,winalot,Classics with Lamb  Turkey in Jelly,classics_with_lamb__turkey_in_jelly,wet,,353.0,False,353.0,2.0,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/winalot-classics-with-lamb-turkey-in-jelly-wet-dog.jpg?,https://petfoodexpert.com/food/winalot-classics-with-lamb-turkey-in-jelly-wet-dog,food_candidates,2025-09-06T22:33:33.113718+00:00,3
wainwrights|mature_lamb__rice|dry,Wainwrights,wainwrights,Mature Lamb  Rice,mature_lamb__rice,dry,senior,356.0,False,356.0,6.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-senior-mature-lamb-rice-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-senior-mature-lamb-rice-dry-dog,food_candidates,2025-09-07T13:25:24.226475+00:00,3
wainwrights|mature_salmon__rice|dry,Wainwrights,wainwrights,Mature Salmon  Rice,mature_salmon__rice,dry,senior,356.0,False,356.0,6.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-senior-mature-salmon-rice-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-senior-mature-salmon-rice-dry-dog,food_candidates,2025-09-07T13:25:29.622275+00:00,3
wainwrights|mature_small_breed_turkey__rice|dry,Wainwrights,wainwrights,Mature Small Breed Turkey  Rice,mature_small_breed_turkey__rice,dry,senior,356.0,False,356.0,6.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-senior-mature-small-breed-turkey-rice-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-senior-mature-small-breed-turkey-rice-dry-dog,food_candidates,2025-09-07T13:25:32.396487+00:00,3
wainwrights|mature_turkey__rice|dry,Wainwrights,wainwrights,Mature Turkey  Rice,mature_turkey__rice,dry,senior,356.0,False,356.0,6.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-senior-mature-turkey-rice-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-senior-mature-turkey-rice-dry-dog,food_candidates,2025-09-07T13:25:35.246393+00:00,3
wellness|core_low_fat_medium/large_breed_turkey|dry,Wellness,wellness,Core Low Fat Medium/Large Breed Turkey,core_low_fat_medium/large_breed_turkey,dry,,382.5,False,382.5,8.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wellness-core-healthy-weight-turkey-dry-dog.jpg?,https://petfoodexpert.com/food/wellness-core-healthy-weight-turkey-dry-dog,food_candidates,2025-09-07T13:25:41.067319+00:00,3
wellness|core_small_breed_salmon_with_tuna|dry,Wellness,wellness,Core Small Breed Salmon with Tuna,core_small_breed_salmon_with_tuna,dry,,362.5,False,362.5,8.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wellness-core-salmon-with-tuna-small-breed-dry-dog.jpg?,https://petfoodexpert.com/food/wellness-core-salmon-with-tuna-small-breed-dry-dog,food_candidates,2025-09-07T13:25:44.391243+00:00,3
wellness|core_medium_breed_turkey_with_chicken|dry,Wellness,wellness,Core Medium Breed Turkey with Chicken,core_medium_breed_turkey_with_chicken,dry,,382.5,False,382.5,8.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wellness-core-original-turkey-with-chicken-dry-dog.jpg?,https://petfoodexpert.com/food/wellness-core-original-turkey-with-chicken-dry-dog,food_candidates,2025-09-07T13:25:50.476591+00:00,3
wellness|core_small/medium_breed_puppy_turkey_with_chicken|dry,Wellness,wellness,Core Small/Medium Breed Puppy Turkey with Chicken,core_small/medium_breed_puppy_turkey_with_chicken,dry,puppy,382.5,False,382.5,8.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wellness-core-puppy-turkey-with-chicken-dry-dog.jpg?,https://petfoodexpert.com/food/wellness-core-puppy-turkey-with-chicken-dry-dog,food_candidates,2025-09-07T13:25:53.317936+00:00,3
