product_key,brand,brand_slug,product_name
eukanuba|18kg_eukanuba_dry_dog_food_-_15kg_+_3kg_free!_*|dry,Eukanuba,eukanuba,18kg Eukanuba Dry Dog Food - 15kg + 3kg Free! *
alpha|spirit_pork_with_yellow_apple|unknown,Alpha,alpha,Spirit Pork with Yellow Apple
alpha|spirit_poultry-the_only_one|unknown,Alpha,alpha,Spirit Poultry-The Only One
alpha|spirit_primal_spirit_iberian_pork|unknown,Alpha,alpha,Spirit Primal Spirit Iberian Pork
alpha|spirit_primal_spirit_iberian_salmon|unknown,Alpha,alpha,Spirit Primal Spirit Iberian Salmon
alpha|spirit_primal_spirit_iberian_sardine|unknown,Alpha,alpha,Spirit Primal Spirit Iberian Sardine
alpha|spirit_primal_spirit_oceanland_fish__chicken|unknown,Alpha,alpha,Spirit Primal Spirit Oceanland Fish  Chicken
alpha|spirit_orygo_turkey_pate_with_pumpkin|unknown,Alpha,alpha,Spirit Orygo Turkey Pate with Pumpkin
alpha|spirit_primal_spirit_iberian_ancestral_grassland_complete_wet_sausage|wet,Alpha,alpha,Spirit Primal Spirit Iberian Ancestral Grassland Complete Wet Sausage
alpha|spirit_primal_spirit_iberian_mediterranean_farm_complete_wet_sausage|wet,Alpha,alpha,Spirit Primal Spirit Iberian Mediterranean Farm Complete Wet Sausage
alpha|spirit_primal_spirit_iberian_nordic_sealand_complete_wet_sausage|wet,Alpha,alpha,Spirit Primal Spirit Iberian Nordic Sealand Complete Wet Sausage
alpha|spirit_primal_spirit_iberian_wild_forest_complete_wet_sausage|wet,Alpha,alpha,Spirit Primal Spirit Iberian Wild Forest Complete Wet Sausage
eukanuba|adult_large_breed_lamb__rice|dry,Eukanuba,eukanuba,Adult Large Breed Lamb  Rice
alpha|spirit_puppy-the_only_one|unknown,Alpha,alpha,Spirit Puppy-The Only One
amazon|beef_chunks_in_gravy|unknown,Amazon,amazon,Beef Chunks in Gravy
alpha|spirit_wild_fish-the_only_one|unknown,Alpha,alpha,Spirit Wild Fish-The Only One
amala|fish_and_chicken_recipe_working_dog|unknown,Amala,amala,Fish and Chicken Recipe Working Dog
amala|fish_and_chicken_recipe|unknown,Amala,amala,Fish and Chicken Recipe
alpha|spirit_primal_spirit_rebel_farm_chicken__fish|unknown,Alpha,alpha,Spirit Primal Spirit Rebel Farm Chicken  Fish
alpha|spirit_primal_spirit_wild_waters_fish__chicken|unknown,Alpha,alpha,Spirit Primal Spirit Wild Waters Fish  Chicken
"alpha|spirit_primal_spirit_wilderness_pork,_chicken__fish|unknown",Alpha,alpha,"Spirit Primal Spirit Wilderness Pork, Chicken  Fish"
alpha|spirit_rabbit_with_banana|unknown,Alpha,alpha,Spirit Rabbit with Banana
alpha|spirit_salmon_with_pineapple|unknown,Alpha,alpha,Spirit Salmon with Pineapple
alpha|spirit_sardine_with_banana|unknown,Alpha,alpha,Spirit Sardine with Banana
alpha|spirit_turkey_with_coriander_canned_meatballs|unknown,Alpha,alpha,Spirit Turkey with Coriander Canned Meatballs
alpha|spirit_turkey_with_pear|unknown,Alpha,alpha,Spirit Turkey with Pear
amazon|lifelong_chicken__rice_medium_and_large_breeds|unknown,Amazon,amazon,Lifelong Chicken  Rice Medium and Large Breeds
amazon|lifelong_chicken__rice_small_breed|unknown,Amazon,amazon,Lifelong Chicken  Rice Small Breed
amazon|lifelong_salmon__rice_medium_and_large_breed|unknown,Amazon,amazon,Lifelong Salmon  Rice Medium and Large Breed
amazon|lifelong_small_breed_salmon__rice|unknown,Amazon,amazon,Lifelong Small Breed Salmon  Rice
amazon|rich_in_beef_with_peas|unknown,Amazon,amazon,Rich in Beef with Peas
amazon|rich_in_chicken_with_peas|unknown,Amazon,amazon,Rich in Chicken with Peas
amazon|rich_in_lamb_and_rice|unknown,Amazon,amazon,Rich in Lamb and Rice
amazon|working_dogs_with_lamb__rice|unknown,Amazon,amazon,Working Dogs with Lamb  Rice
amazon|lifelong_grain_free_senior_with_fresh_chicken|unknown,Amazon,amazon,Lifelong Grain Free Senior with Fresh Chicken
amazon|meat_selection_in_gravy|unknown,Amazon,amazon,Meat Selection in Gravy
amazon|pate_with_beef|unknown,Amazon,amazon,Pate with Beef
amazon|pate_with_game|unknown,Amazon,amazon,Pate with Game
amazon|poultry_chunks_in_gravy|unknown,Amazon,amazon,Poultry Chunks in Gravy
ambrosia|adult_all_breeds_beef__fresh_salmon|unknown,Ambrosia,ambrosia,Adult All Breeds Beef  Fresh Salmon
ambrosia|adult_all_breeds_chicken__veggies|unknown,Ambrosia,ambrosia,Adult All Breeds Chicken  Veggies
ambrosia|adult_all_breeds_salmon__rabbit|unknown,Ambrosia,ambrosia,Adult All Breeds Salmon  Rabbit
ambrosia|puppy__growth_chicken__white_fish|unknown,Ambrosia,ambrosia,Puppy  Growth Chicken  White Fish
ambrosia|adult_all_breeds_fresh_turkey__duck|unknown,Ambrosia,ambrosia,Adult All Breeds Fresh Turkey  Duck
ambrosia|adult_all_breeds_fresh_venison__lamb|unknown,Ambrosia,ambrosia,Adult All Breeds Fresh Venison  Lamb
ambrosia|adult_large_breeds_fresh_turkey__chicken|unknown,Ambrosia,ambrosia,Adult Large Breeds Fresh Turkey  Chicken
ambrosia|adult_mini_breeds_fresh_salmon__chicken|unknown,Ambrosia,ambrosia,Adult Mini Breeds Fresh Salmon  Chicken
ambrosia|adult_mini_breeds_fresh_salmon__rabbit|unknown,Ambrosia,ambrosia,Adult Mini Breeds Fresh Salmon  Rabbit
ambrosia|large_breed_puppy__growth_fresh_chicken|unknown,Ambrosia,ambrosia,Large Breed Puppy  Growth Fresh Chicken
ambrosia|mediterranean_diet_all_breeds_fresh_sardine__tuna|unknown,Ambrosia,ambrosia,Mediterranean Diet All Breeds Fresh Sardine  Tuna
ambrosia|mediterranean_diet_senior__sterilized_fresh_sardine__cod|unknown,Ambrosia,ambrosia,Mediterranean Diet Senior  Sterilized Fresh Sardine  Cod
ambrosia|puppy__growth_chicken__fresh_fish|unknown,Ambrosia,ambrosia,Puppy  Growth Chicken  Fresh Fish
ambrosia|senior__sterilized_turkey__white_fish|unknown,Ambrosia,ambrosia,Senior  Sterilized Turkey  White Fish
angell|petco_superior_adult_medium/large_breed|unknown,Angell,angell,PetCo Superior Adult Medium/Large Breed
angell|petco_superior_adult_small_breed|unknown,Angell,angell,PetCo Superior Adult Small Breed
angell|petco_superior_maintenance|unknown,Angell,angell,PetCo Superior Maintenance
ami|one_planet_mini__toys|unknown,Ami,ami,One Planet Mini  Toys
ami|one_planet_orange_pumpkin__sweet_potatoes|unknown,Ami,ami,One Planet Orange Pumpkin  Sweet Potatoes
ami|one_planet_red_beans__tomatoes|unknown,Ami,ami,One Planet Red Beans  Tomatoes
ami|one_planet_yellow_carrots__potatoes|unknown,Ami,ami,One Planet Yellow Carrots  Potatoes
angell|petco_superior_lite_sensitive_tummies_weight_control|unknown,Angell,angell,PetCo Superior Lite Sensitive Tummies Weight Control
brit|adult_medium_breed_chicken|dry,Brit,brit,Adult Medium Breed Chicken
brit|adult_small_breed_chicken|dry,Brit,brit,Adult Small Breed Chicken
ambrosia|senior__sterilized_all_breeds_fresh_turkey|unknown,Ambrosia,ambrosia,Senior  Sterilized All Breeds Fresh Turkey
aniforte|pure_nature_country_beef|unknown,AniForte,aniforte,Pure Nature Country Beef
aniforte|semi_moist_cold_pressed_salmon|unknown,AniForte,aniforte,Semi Moist Cold Pressed Salmon
animonda|animonda_grancarno_original_junior|wet,animonda,animonda,animonda GranCarno Original Junior
aniforte|pure_nature_farms_lamb|unknown,AniForte,aniforte,Pure Nature Farms Lamb
aniforte|pure_nature_greenfield_turkey|unknown,AniForte,aniforte,Pure Nature Greenfield Turkey
aniforte|pure_nature_senior_menu|unknown,AniForte,aniforte,Pure Nature Senior Menu
aniforte|pure_nature_wild_buffalo|unknown,AniForte,aniforte,Pure Nature Wild Buffalo
animonda|animonda_grancarno_adult_poultry_&_beef|dry,Animonda,animonda,animonda GranCarno Adult Poultry & Beef
animonda|animonda_grancarno_adult_poultry_&_lamb|dry,Animonda,animonda,animonda GranCarno Adult Poultry & Lamb
animonda|animonda_grancarno_junior_poultry_&_lamb|dry,Animonda,animonda,animonda GranCarno Junior Poultry & Lamb
animonda|animonda_grancarno_original_adult|wet,animonda,animonda,animonda GranCarno Original Adult
animonda|animonda_grancarno_original_senior|wet,animonda,animonda,animonda GranCarno Original Senior
