product_key,brand,brand_slug,product_name,ingredients_tokens,form,life_stage,kcal_per_100g
advance_veterinary_diets|advance_puppy_protect_mini|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Puppy Protect Mini,[],dry,puppy,378.5
advance_veterinary_diets|advance_veterinary_diets_articular_care_light|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Articular Care Light,[],dry,,333.75
advance_veterinary_diets|advance_veterinary_diets_articular_care|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Articular Care,[],dry,,355.7
advance_veterinary_diets|advance_veterinary_diets_atopic_mini|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Atopic Mini,[],dry,,368.95
advance_veterinary_diets|advance_veterinary_diets_atopic_with_trout|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Atopic with Trout,[],dry,,365.0
advance_veterinary_diets|advance_veterinary_diets_diabetes|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Diabetes,[],dry,,331.25
advance_veterinary_diets|advance_veterinary_diets_gastroenteric_mini|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Gastroenteric Mini,[],dry,,348.200001120567
advance_veterinary_diets|advance_veterinary_diets_gastroenteric|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Gastroenteric,[],dry,,348.200001120567
advance_veterinary_diets|advance_veterinary_diets_hypoallergenic_mini|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Hypoallergenic Mini,[],dry,,340.25
advance_veterinary_diets|advance_veterinary_diets_hypoallergenic|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Hypoallergenic,[],dry,,343.75
advance_veterinary_diets|advance_veterinary_diets_light_articular_care|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Light Articular Care,[],dry,,328.5
advance_veterinary_diets|advance_veterinary_diets_renal|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Renal,[],dry,,376.25
advance_veterinary_diets|advance_veterinary_diets_urinary_low_purine|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Urinary Low Purine,[],dry,,263.049997329712
advance_veterinary_diets|advance_veterinary_diets_urinary|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Urinary,[],dry,,365.5
advance_veterinary_diets|advance_veterinary_diets_weight_balance_medium/maxi|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Weight Balance Medium/Maxi,[],dry,,301.0
advance_veterinary_diets|advance_veterinary_diets_weight_balance_mini|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Veterinary Diets Weight Balance Mini,[],dry,,301.0
advance|adult_medium|dry,Advance,advance,Adult Medium,"['Chicken (20%)', 'Whole wheat (17%)', 'Dehydrated poultry proteins', 'Rice (10%)', 'Poultry fat']",dry,adult,367.0
advance|advance_french_bulldog_with_duck|dry,Advance,advance,Advance French Bulldog with Duck,[],dry,,370.25
