product_key,brand,brand_slug,brand_family,product_name,name_slug,form,life_stage,kcal_per_100g,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,ingredients_raw,ingredients_tokens,price_per_kg_eur,price_bucket,available_countries,sources,product_url,staging_source,staging_confidence
ziwi_dec6f9,ZIWI,ziwi,ziwi,"ZIWI Peak Lamb Grain-Free Air-Dried Dog Food, 3.5-oz pouch",ziwi-peak-lamb-grain-free-air-dried-dog-food-3-5-oz-pouch,raw,all,,,,,,,,[],53.684998223702614,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/ziwi-peak-lamb-grain-free-air-dried/dp/1671702""}]",https://www.chewy.com/ziwi-peak-lamb-grain-free-air-dried/dp/1671702,chewy,0.8
stella_chewy_s_3f84f6,Stella & Chewy's,stella_chewy_s,stella,"Stella & Chewy's Chewy's Chicken Meal Mixers Freeze-Dried Raw Dog Food Topper, 1-oz bag",stella-chewy-s-chewy-s-chicken-meal-mixers-freeze-dried-raw-dog-food-topper-1-oz-bag,dry,all,,,,,,,,[],52.572355773470434,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/stella-chewys-chewys-chicken-meal/dp/612142""}]",https://www.chewy.com/stella-chewys-chewys-chicken-meal/dp/612142,chewy,0.8
primal_0dd4a3,Primal,primal,primal,"Primal Cupboard Cuts Chicken Grain-Free Freeze-Dried Raw Dog Food Topper, 3.5-oz bag",primal-cupboard-cuts-chicken-grain-free-freeze-dried-raw-dog-food-topper-3-5-oz-bag,raw,all,,,,,,,,[],60.268132720909676,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/primal-cupboard-cuts-chicken-grain/dp/549990""}]",https://www.chewy.com/primal-cupboard-cuts-chicken-grain/dp/549990,chewy,0.8
redbarn_ac68b9,Redbarn,redbarn,redbarn,"Redbarn Powerfood Digestive Health Beef & Lamb Gently Air Dried Dog Food, 2.5-oz bag",redbarn-powerfood-digestive-health-beef-lamb-gently-air-dried-dog-food-2-5-oz-bag,raw,all,,,,,,,,[],37.90401947124288,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/redbarn-grain-free-beef-lamb-gut/dp/1605566""}]",https://www.chewy.com/redbarn-grain-free-beef-lamb-gut/dp/1605566,chewy,0.8
wellness_6a555f,Wellness,wellness,wellness,"Wellness Bowl Boosters Simply Shreds Variety Pack Dog Food Topping, 2.8-oz pouch, 12 count",wellness-bowl-boosters-simply-shreds-variety-pack-dog-food-topping-2-8-oz-pouch-12-count,wet,all,,,,,,,,[],150.55443154704167,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/wellness-bowl-boosters-simply-shreds/dp/778406""}]",https://www.chewy.com/wellness-bowl-boosters-simply-shreds/dp/778406,chewy,0.8
stella_chewy_s_d8a1c3,Stella & Chewy's,stella_chewy_s,stella,"Stella & Chewy's Stella's Super Beef Dinner Patties Freeze-Dried Raw Dog Food, 14-oz bag",stella-chewy-s-stella-s-super-beef-dinner-patties-freeze-dried-raw-dog-food-14-oz-bag,raw,all,,,,,,,,[],54.218139397772205,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/stella-chewys-stellas-super-beef/dp/34229""}]",https://www.chewy.com/stella-chewys-stellas-super-beef/dp/34229,chewy,0.8
wellness_1712a4,Wellness,wellness,wellness,Bundle: Wellness CORE Bowl Boosters Bare Turkey + Bare Beef Freeze-Dried Dog Food Mixer or Topper,bundle-wellness-core-bowl-boosters-bare-turkey-bare-beef-freeze-dried-dog-food-mixer-or-topper,raw,all,,,,,,,,[],,,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/wellness-core-bowl-boosters-bare/dp/971334""}]",https://www.chewy.com/wellness-core-bowl-boosters-bare/dp/971334,chewy,0.8
justfoodfordogs_c53f2d,JustFoodForDogs,justfoodfordogs,justfoodfordogs,"JustFoodForDogs JustFresh Human Grade Home-Cooked Chicken Recipe Fresh Dog Food, 12-oz pouch",justfoodfordogs-justfresh-human-grade-home-cooked-chicken-recipe-fresh-dog-food-12-oz-pouch,wet,adult,,,,,,,,[],18.903331628423786,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/justfoodfordogs-justfresh-home-cooked/dp/1487430""}]",https://www.chewy.com/justfoodfordogs-justfresh-home-cooked/dp/1487430,chewy,0.8
freshpet_656863,Freshpet,freshpet,freshpet,"Freshpet Vital Chicken, Beef, Salmon & Egg Recipe Grain-Free Fresh Dog Food, 1.75-lb bag, case of 4",freshpet-vital-chicken-beef-salmon-egg-recipe-grain-free-fresh-dog-food-1-75-lb-bag-case-of-4,,,,,,,,,,[],34.74689651870908,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/freshpet-vital-chicken-beef-salmon/dp/519086""}]",https://www.chewy.com/freshpet-vital-chicken-beef-salmon/dp/519086,chewy,0.4
portland_pet_food_company_20433d,Portland Pet Food Company,portland_pet_food_company,portland,"Portland Pet Food Company Homestyle Variety Pack Wet Dog Food Topper, 9-oz pouch, case of 5",portland-pet-food-company-homestyle-variety-pack-wet-dog-food-topper-9-oz-pouch-case-of-5,wet,all,,,,,,,,[],81.9234515207989,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/portland-pet-food-company-homestyle/dp/279347""}]",https://www.chewy.com/portland-pet-food-company-homestyle/dp/279347,chewy,0.8
pawstruck_a1d32b,Pawstruck,pawstruck,pawstruck,"Pawstruck Beef High Protein Grain-Free Air-Dried Dog Food, 32-oz bag",pawstruck-beef-high-protein-grain-free-air-dried-dog-food-32-oz-bag,raw,adult,,,,,,,,[],19.755198504382793,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/pawstruck-beef-recipe-grain-free-air/dp/971910""}]",https://www.chewy.com/pawstruck-beef-recipe-grain-free-air/dp/971910,chewy,0.8
nature_s_diet_29b145,Nature's Diet,nature_s_diet,nature,"Nature's Diet Fresh Beef Simply Raw Freeze-Dried Dog Food, 3-lb bag",nature-s-diet-fresh-beef-simply-raw-freeze-dried-dog-food-3-lb-bag,raw,all,,,,,,,,[],16.455904572097097,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/natures-diet-fresh-beef-simply-raw/dp/344413""}]",https://www.chewy.com/natures-diet-fresh-beef-simply-raw/dp/344413,chewy,0.8
stella_chewy_s_c29797,Stella & Chewy's,stella_chewy_s,stella,"Stella & Chewy's Stella's Super Beef Meal Mixers Freeze-Dried Raw Dog Food Topper, 35-oz bag, bundle of 2",stella-chewy-s-stella-s-super-beef-meal-mixers-freeze-dried-raw-dog-food-topper-35-oz-bag-bundle-of-,dry,all,,,,,,,,[],102.44655360512783,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/stella-chewys-stellas-super-beef-meal/dp/109897""}]",https://www.chewy.com/stella-chewys-stellas-super-beef-meal/dp/109897,chewy,0.8
stella_chewy_s_5258b8,Stella & Chewy's,stella_chewy_s,stella,"Stella & Chewy's Chewy's Chicken Dinner Patties Freeze-Dried Raw Dog Food, 25-oz bag",stella-chewy-s-chewy-s-chicken-dinner-patties-freeze-dried-raw-dog-food-25-oz-bag,raw,,,,,,,,,[],50.612250656978084,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/stella-chewys-chewys-chicken-dinner/dp/121085""}]",https://www.chewy.com/stella-chewys-chewys-chicken-dinner/dp/121085,chewy,0.4
jinx_072733,Jinx,jinx,jinx,"Jinx Freeze-Dried Salmon Dry Dog Food Topper, 3-oz bag",jinx-freeze-dried-salmon-dry-dog-food-topper-3-oz-bag,raw,all,,,,,,,,[],70.2046479361776,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/jinx-freeze-dried-salmon-dry-dog-food/dp/394021""}]",https://www.chewy.com/jinx-freeze-dried-salmon-dry-dog-food/dp/394021,chewy,0.8
the_honest_kitchen_507219,The Honest Kitchen,the_honest_kitchen,the,"The Honest Kitchen Bone Broth POUR OVERS Beef Stew Wet Dog Food Topper, 5.5-oz, case of 12",the-honest-kitchen-bone-broth-pour-overs-beef-stew-wet-dog-food-topper-5-5-oz-case-of-12,dry,all,,,,,,,,[],119.1876079263864,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/honest-kitchen-bone-broth-pour-overs/dp/177105""}]",https://www.chewy.com/honest-kitchen-bone-broth-pour-overs/dp/177105,chewy,0.8
freshpet_0ad18e,Freshpet,freshpet,freshpet,"Freshpet Homestyle Creations Fresh Chicken & Turkey Recipe Dog Food, 1-lb bag, case of 6",freshpet-homestyle-creations-fresh-chicken-turkey-recipe-dog-food-1-lb-bag-case-of-6,raw,adult,,,,,,,,[],66.87154976278242,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/freshpet-homestyle-creations-fresh/dp/1393710""}]",https://www.chewy.com/freshpet-homestyle-creations-fresh/dp/1393710,chewy,0.8
solid_gold_8b8634,Solid Gold,solid_gold,solid,"Solid Gold Homestyle Meal Skin & Coat Health Chicken Dog Food Topper, 9-oz pouch",solid-gold-homestyle-meal-skin-coat-health-chicken-dog-food-topper-9-oz-pouch,dry,all,,,,,,,,[],11.646687870254423,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/solid-gold-homestyle-meal-chicken-dog/dp/1082542""}]",https://www.chewy.com/solid-gold-homestyle-meal-chicken-dog/dp/1082542,chewy,0.8
american_natural_premium_0e1ac1,American Natural Premium,american_natural_premium,american,"American Natural Premium Market Fresh Pork with Pumpkin & Apples Freeze-Dried Dog Food, 4-oz bag",american-natural-premium-market-fresh-pork-with-pumpkin-apples-freeze-dried-dog-food-4-oz-bag,raw,adult,,,,,,,,[],80.23774669747263,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/american-natural-premium-market-fresh/dp/2469302""}]",https://www.chewy.com/american-natural-premium-market-fresh/dp/2469302,chewy,0.8
solid_gold_90b355,Solid Gold,solid_gold,solid,"Solid Gold Beef Bone Broth with Turmeric Dog Food Topper, 8-oz pouch",solid-gold-beef-bone-broth-with-turmeric-dog-food-topper-8-oz-pouch,dry,all,,,,,,,,[],11.80444099543202,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/solid-gold-beef-bone-broth-turmeric/dp/176129""}]",https://www.chewy.com/solid-gold-beef-bone-broth-turmeric/dp/176129,chewy,0.8
jinx_f5d17e,Jinx,jinx,jinx,"Jinx Homemades Grain-Free Beef & Chicken Pate Wet Dog Food Meal Topper, 3-oz pouch, case of 8",jinx-homemades-grain-free-beef-chicken-pate-wet-dog-food-meal-topper-3-oz-pouch-case-of-8,wet,all,,,,,,,,[],70.09647436462726,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/jinx-homemades-grain-free-beef/dp/1709398""}]",https://www.chewy.com/jinx-homemades-grain-free-beef/dp/1709398,chewy,0.8
redbarn_c40c94,Redbarn,redbarn,redbarn,"Redbarn Powerfood Digestive Health Beef & Lamb Gently Air Dried Dog Food, 32-oz bag",redbarn-powerfood-digestive-health-beef-lamb-gently-air-dried-dog-food-32-oz-bag,raw,all,,,,,,,,[],26.691828780049033,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/redbarn-grain-free-beef-lamb-gut/dp/1605534""}]",https://www.chewy.com/redbarn-grain-free-beef-lamb-gut/dp/1605534,chewy,0.8
wellness_c7b566,Wellness,wellness,wellness,"Wellness Bowl Boosters Simply Shreds Chicken, Beef & Carrots Natural Grain-Free Wet Dog Food Mixer or Topper, 2.8-oz pouch, case of 36",wellness-bowl-boosters-simply-shreds-chicken-beef-carrots-natural-grain-free-wet-dog-food-mixer-or-t,treat,all,,,,,,,,[],560.95723532539,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/wellness-bowl-boosters-simply-shreds/dp/147983""}]",https://www.chewy.com/wellness-bowl-boosters-simply-shreds/dp/147983,chewy,0.8
health_extension_d87d26,Health Extension,health_extension,health,"Health Extension Gently Cooked Beef & Potato Recipe Wet Dog Food, 9-oz pouch, 1 count",health-extension-gently-cooked-beef-potato-recipe-wet-dog-food-9-oz-pouch-1-count,wet,adult,,,,,,,,[],16.370267161286403,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/health-extension-gently-cooked-beef/dp/970062""}]",https://www.chewy.com/health-extension-gently-cooked-beef/dp/970062,chewy,0.8
health_extension_c77600,Health Extension,health_extension,health,"Health Extension Gently Cooked Grain-Free Variety Pack Wet Dog Food, 3-oz pouch, 20 count",health-extension-gently-cooked-grain-free-variety-pack-wet-dog-food-3-oz-pouch-20-count,wet,all,,,,,,,,[],274.11183030858865,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/health-extension-gently-cooked-grain/dp/1724414""}]",https://www.chewy.com/health-extension-gently-cooked-grain/dp/1724414,chewy,0.8
cesar_f678b6,Cesar,cesar,cesar,"Cesar Simply Crafted Beef, Chicken, Purple Potatoes, Peas & Carrots Wet Dog Food Topper, 8.82-oz pouch",cesar-simply-crafted-beef-chicken-purple-potatoes-peas-carrots-wet-dog-food-topper-8-82-oz-pouch,treat,adult,,,,,,,,[],16.593973050751075,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/cesar-simply-crafted-beef-chicken/dp/1715886""}]",https://www.chewy.com/cesar-simply-crafted-beef-chicken/dp/1715886,chewy,0.8
instinct_4b377d,Instinct,instinct,instinct,"Instinct Raw Boost Mixers Gut Health Recipe Grain-Free Freeze-Dried Dog Food Topper, 23-oz bag",instinct-raw-boost-mixers-gut-health-recipe-grain-free-freeze-dried-dog-food-topper-23-oz-bag,dry,all,,,,,,,,[],50.427697137515665,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/instinct-freeze-dried-raw-boost/dp/170070""}]",https://www.chewy.com/instinct-freeze-dried-raw-boost/dp/170070,chewy,0.8
redbarn_1e99fb,Redbarn,redbarn,redbarn,"Redbarn Naturals Beef Recipe Dog Food Roll, 64-oz roll",redbarn-naturals-beef-recipe-dog-food-roll-64-oz-roll,wet,all,,,,,,,,[],5.4357219704051225,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/redbarn-naturals-beef-recipe-dog-food/dp/45769""}]",https://www.chewy.com/redbarn-naturals-beef-recipe-dog-food/dp/45769,chewy,0.8
health_extension_804cb5,Health Extension,health_extension,health,"Health Extension Gently Cooked Chicken & Pumpkin Recipe Wet Dog Food, 9-oz pouch, 10 count",health-extension-gently-cooked-chicken-pumpkin-recipe-wet-dog-food-9-oz-pouch-10-count,wet,adult,,,,,,,,[],117.15197798902979,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/health-extension-gently-cooked/dp/970038""}]",https://www.chewy.com/health-extension-gently-cooked/dp/970038,chewy,0.8
justfoodfordogs_c53f2d,JustFoodForDogs,justfoodfordogs,justfoodfordogs,"JustFoodForDogs JustFresh Human Grade Home-Cooked Chicken Recipe Fresh Dog Food, 12-oz pouch",justfoodfordogs-justfresh-human-grade-home-cooked-chicken-recipe-fresh-dog-food-12-oz-pouch,wet,adult,,,,,,,,[],18.903331628423786,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/justfoodfordogs-justfresh-home-cooked/dp/1401430""}]",https://www.chewy.com/justfoodfordogs-justfresh-home-cooked/dp/1401430,chewy,0.8
solid_gold_e45441,Solid Gold,solid_gold,solid,"Solid Gold Turkey Grain-Free Bone Broth with Pumpkin & Ginger Dog Food, 8-oz pouch",solid-gold-turkey-grain-free-bone-broth-with-pumpkin-ginger-dog-food-8-oz-pouch,dry,all,,,,,,,,[],11.80444099543202,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/solid-gold-turkey-grain-free-bone/dp/176125""}]",https://www.chewy.com/solid-gold-turkey-grain-free-bone/dp/176125,chewy,0.8
the_honest_kitchen_dd4193,The Honest Kitchen,the_honest_kitchen,the,"The Honest Kitchen Daily Boosters Beef Bone Broth with Turmeric for Dogs, 3.6-oz jar",the-honest-kitchen-daily-boosters-beef-bone-broth-with-turmeric-for-dogs-3-6-oz-jar,dry,all,,,,,,,,[],76.08207865707998,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/honest-kitchen-daily-boosters-beef/dp/120153""}]",https://www.chewy.com/honest-kitchen-daily-boosters-beef/dp/120153,chewy,0.8
simple_food_project_39fbe2,Simple Food Project,simple_food_project,simple,"Simple Food Project 6-Pack Sample Bundle Freeze-Dried Dog Food, 6-oz",simple-food-project-6-pack-sample-bundle-freeze-dried-dog-food-6-oz,raw,adult,,,,,,,,[],69.55560650687549,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/simple-food-project-6-pack-sample/dp/1996838""}]",https://www.chewy.com/simple-food-project-6-pack-sample/dp/1996838,chewy,0.8
wellness_44c1c6,Wellness,wellness,wellness,"Wellness CORE Bowl Boosters Bare Beef Freeze-Dried Dog Food Mixer or Topper, 4-oz bag, bundle of 3",wellness-core-bowl-boosters-bare-beef-freeze-dried-dog-food-mixer-or-topper-4-oz-bag-bundle-of-3,raw,all,,,,,,,,[],142.05894283849807,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/wellness-core-bowl-boosters-bare-beef/dp/172322""}]",https://www.chewy.com/wellness-core-bowl-boosters-bare-beef/dp/172322,chewy,0.8
herbsmith_d67e89,Herbsmith,herbsmith,herbsmith,"Herbsmith Smiling Dog Kibble Seasoning Freeze-Dried Beef with Potatoes, Carrots, & Celery Dog Food Topper, 4.87-oz bottle",herbsmith-smiling-dog-kibble-seasoning-freeze-dried-beef-with-potatoes-carrots-celery-dog-food-toppe,raw,all,,,,,,,,[],64.90414293021041,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/herbsmith-smiling-dog-kibble/dp/112287""}]",https://www.chewy.com/herbsmith-smiling-dog-kibble/dp/112287,chewy,0.8
instinct_40db8d,Instinct,instinct,instinct,"Instinct Raw Boost Mixers Skin & Coat Health Recipe Grain-Free Freeze-Dried Dog Food Topper, 12.5-oz bag, bundle of 2",instinct-raw-boost-mixers-skin-coat-health-recipe-grain-free-freeze-dried-dog-food-topper-12-5-oz-ba,raw,all,,,,,,,,[],107.97453217869806,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/instinct-freeze-dried-raw-boost/dp/187505""}]",https://www.chewy.com/instinct-freeze-dried-raw-boost/dp/187505,chewy,0.8
instinct_1fd3ef,Instinct,instinct,instinct,"Instinct Raw Boost Shakers Chicken Recipe Gut Health Grain-Free Freeze-Dried Dog Food Topper, 5.5-oz bottle",instinct-raw-boost-shakers-chicken-recipe-gut-health-grain-free-freeze-dried-dog-food-topper-5-5-oz-,raw,adult,,,,,,,,[],72.81064761443605,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/instinct-raw-boost-shakers-chicken/dp/1076214""}]",https://www.chewy.com/instinct-raw-boost-shakers-chicken/dp/1076214,chewy,0.8
instinct_b105e5,Instinct,instinct,instinct,"Instinct Healthy Cravings Variety Pack Grain-Free Wet Dog Food Topper, 3-oz pouch, case of 36",instinct-healthy-cravings-variety-pack-grain-free-wet-dog-food-topper-3-oz-pouch-case-of-36,wet,all,,,,,,,,[],548.2236606171773,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/instinct-healthy-cravings-grain-free/dp/187495""}]",https://www.chewy.com/instinct-healthy-cravings-grain-free/dp/187495,chewy,0.8
purina_pro_plan_e13d03,Purina Pro Plan,purina_pro_plan,purina,"Purina Pro Plan High Protein Shredded Blend Chicken & Rice Formula with Probiotics Dry Dog Food, 35-lb bag",purina-pro-plan-high-protein-shredded-blend-chicken-rice-formula-with-probiotics-dry-dog-food-35-lb-,dry,all,,,,,,,,[],2.158062752429496,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/purina-pro-plan-high-protein-shredded/dp/52448""}]",https://www.chewy.com/purina-pro-plan-high-protein-shredded/dp/52448,chewy,0.8
orijen_8d2cb3,ORIJEN,orijen,orijen,"ORIJEN Wild Reserve Free-Run Chicken Dry Dog Food, 4-lb bag",orijen-wild-reserve-free-run-chicken-dry-dog-food-4-lb-bag,dry,all,,,,,,,,[],12.189809344080142,medium,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/orijen-wild-reserve-dry-dog-food-free/dp/2246982""}]",https://www.chewy.com/orijen-wild-reserve-dry-dog-food-free/dp/2246982,chewy,0.8
blue_buffalo_ab964a,Blue Buffalo,blue_buffalo,blue,"Blue Buffalo Life Protection Formula Adult Chicken & Brown Rice Recipe Dry Dog Food, 30-lb bag",blue-buffalo-life-protection-formula-adult-chicken-brown-rice-recipe-dry-dog-food-30-lb-bag,dry,all,,,,,,,,[],3.0410295302092334,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/blue-buffalo-life-protection-formula/dp/32041""}]",https://www.chewy.com/blue-buffalo-life-protection-formula/dp/32041,chewy,0.8
pedigree_0160d6,Pedigree,pedigree,pedigree,"Pedigree Puppy Growth & Protection Chicken & Vegetable Flavor Dry Dog Food, 30-lb bag",pedigree-puppy-growth-protection-chicken-vegetable-flavor-dry-dog-food-30-lb-bag,dry,puppy,,,,,,,,[],1.2297982915630497,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/pedigree-puppy-growth-protection/dp/394575""}]",https://www.chewy.com/pedigree-puppy-growth-protection/dp/394575,chewy,0.8
blue_buffalo_bcab38,Blue Buffalo,blue_buffalo,blue,"Blue Buffalo Life Protection Formula Adult Salmon & Brown Rice Recipe Dry Dog Food, 34-lb bag",blue-buffalo-life-protection-formula-adult-salmon-brown-rice-recipe-dry-dog-food-34-lb-bag,dry,adult,,,,,,,,[],3.5184249540660013,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/blue-buffalo-life-protection-formula/dp/2037718""}]",https://www.chewy.com/blue-buffalo-life-protection-formula/dp/2037718,chewy,0.8
beef_db6776,Beef,beef,beef,"Vital Essentials Freeze-Dried Raw Beef Entree & Mixer Dog Food Crunchy Nibs, 14-oz bag",vital-essentials-freeze-dried-raw-beef-entree-mixer-dog-food-crunchy-nibs-14-oz-bag,raw,all,,,,,,,,[],54.218139397772205,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/vital-essentials-beef-nibs-entree/dp/793582""}]",https://www.chewy.com/vital-essentials-beef-nibs-entree/dp/793582,chewy,0.8
diamond_a9ecfb,Diamond,diamond,diamond,"Diamond Puppy Formula Dry Dog Food, 40-lb bag",diamond-puppy-formula-dry-dog-food-40-lb-bag,dry,puppy,,,,,,,,[],1.4496948799802467,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/diamond-puppy-formula-dry-dog-food/dp/34950""}]",https://www.chewy.com/diamond-puppy-formula-dry-dog-food/dp/34950,chewy,0.8
purina_pro_plan_9fd745,Purina Pro Plan,purina_pro_plan,purina,"Purina Pro Plan High Protein Chicken & Rice Formula Large Breed Dry Puppy Food, 34-lb bag",purina-pro-plan-high-protein-chicken-rice-formula-large-breed-dry-puppy-food-34-lb-bag,dry,puppy,,,,,,,,[],2.236448822108078,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/purina-pro-plan-high-protein-chicken/dp/52425""}]",https://www.chewy.com/purina-pro-plan-high-protein-chicken/dp/52425,chewy,0.8
stella_chewy_s_a2f973,Stella & Chewy's,stella_chewy_s,stella,"Stella & Chewy's Marie's Magical Dinner Freeze-Dried Raw Dust Grass-Fed Beef Dog Food Topper, 7-oz bag",stella-chewy-s-marie-s-magical-dinner-freeze-dried-raw-dust-grass-fed-beef-dog-food-topper-7-oz-bag,dry,all,,,,,,,,[],69.26199252695311,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/stella-chewys-maries-magical-dinner/dp/203217""}]",https://www.chewy.com/stella-chewys-maries-magical-dinner/dp/203217,chewy,0.8
puppy_chow_e57806,Puppy Chow,puppy_chow,puppy,"Puppy Chow Complete with Real Chicken Dry Dog Food, 30-lb bag",puppy-chow-complete-with-real-chicken-dry-dog-food-30-lb-bag,dry,puppy,,,,,,,,[],1.2034309834976515,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/puppy-chow-complete-real-chicken-dry/dp/767790""}]",https://www.chewy.com/puppy-chow-complete-real-chicken-dry/dp/767790,chewy,0.8
purina_pro_plan_4e645b,Purina Pro Plan,purina_pro_plan,purina,"Purina Pro Plan Puppy Small Breed Chicken & Rice Formula Dry Dog Food, 6-lb bag",purina-pro-plan-puppy-small-breed-chicken-rice-formula-dry-dog-food-6-lb-bag,dry,puppy,,,,,,,,[],3.377043686837511,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/purina-pro-plan-puppy-small-breed/dp/52427""}]",https://www.chewy.com/purina-pro-plan-puppy-small-breed/dp/52427,chewy,0.8
stella_chewy_s_3686a3,Stella & Chewy's,stella_chewy_s,stella,"Stella & Chewy's Chewy's Chicken Meal Mixers Freeze-Dried Raw Dog Food Topper, 18-oz bag",stella-chewy-s-chewy-s-chicken-meal-mixers-freeze-dried-raw-dog-food-topper-18-oz-bag,dry,all,,,,,,,,[],51.5447068437421,high,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/stella-chewys-chewys-chicken-meal/dp/109901""}]",https://www.chewy.com/stella-chewys-chewys-chicken-meal/dp/109901,chewy,0.8
hill_s_science_diet_83cee4,Hill's Science Diet,hill_s_science_diet,hill,"Hill's Science Diet Puppy Chicken & Brown Rice Recipe Dry Dog Food, 27.5-lb bag",hill-s-science-diet-puppy-chicken-brown-rice-recipe-dry-dog-food-27-5-lb-bag,dry,puppy,,,,,,,,[],4.055771386059399,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/hills-science-diet-puppy-chicken/dp/779134""}]",https://www.chewy.com/hills-science-diet-puppy-chicken/dp/779134,chewy,0.8
hill_s_science_diet_e36e31,Hill's Science Diet,hill_s_science_diet,hill,"Hill's Science Diet Puppy Small Bites Chicken & Brown Rice Recipe Dry Dog Food, 12.5-lb bag",hill-s-science-diet-puppy-small-bites-chicken-brown-rice-recipe-dry-dog-food-12-5-lb-bag,dry,puppy,,,,,,,,[],4.217146686890421,low,"[""US""]","[{""type"": ""retailer:chewy"", ""url"": ""https://www.chewy.com/hills-science-diet-puppy-small-bites/dp/779118""}]",https://www.chewy.com/hills-science-diet-puppy-small-bites/dp/779118,chewy,0.8
